Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Daily_Return,MA20,MA50,Volatility
2021-03-01 00:00:00-05:00,163.02999877929688,163.35000610351562,161.16000366210938,161.52999877929688,13828300,0.0,0.0,0.0,-0.0017304170540851649,168.95250091552734,172.86140014648439,0.011054295125238532
2021-03-02 00:00:00-05:00,161.92999267578125,162.92999267578125,161.22000122070312,162.41000366210938,11424600,0.0,0.0,0.0,0.005447934683729505,168.36150131225585,172.61160034179687,0.01085054826927322
2021-03-03 00:00:00-05:00,160.61000061035156,161.69000244140625,159.49000549316406,160.6199951171875,13059900,0.0,0.0,0.0,-0.011021541189334294,167.78700103759766,172.28920013427734,0.010805009948102805
2021-03-04 00:00:00-05:00,160.60000610351562,161.4600067138672,158.42999267578125,159.0399932861328,13870100,0.0,0.0,0.0,-0.009836893780889033,167.14650039672853,171.94119995117188,0.01088875015334024
2021-03-05 00:00:00-05:00,159.66000366210938,159.82000732421875,158.5500030517578,159.13999938964844,12821600,0.0,0.0,0.0,0.0006288110395962221,166.6960006713867,171.6063998413086,0.010088641261264077
2021-03-08 00:00:00-05:00,158.5800018310547,158.74000549316406,157.1300048828125,157.49000549316406,12134900,0.0,0.0,0.0,-0.010368190918767173,166.08000106811522,171.26639984130858,0.00977117586821663
2021-03-09 00:00:00-05:00,160.75,161.25,160.4199981689453,160.83999633789062,10382600,0.0,0.0,0.0,0.02127113294736649,165.5460006713867,170.9701998901367,0.010862796386774176
2021-03-10 00:00:00-05:00,161.05999755859375,161.77999877929688,160.66000366210938,161.66000366210938,7962000,0.0,0.0,0.0,0.005098279923459348,165.02500076293944,170.67639984130858,0.010927351596506889
2021-03-11 00:00:00-05:00,161.47000122070312,161.97999572753906,161.1199951171875,161.52000427246094,6749200,0.0,0.0,0.0,-0.000866011298261804,164.46550064086915,170.39259979248047,0.01082719500114034
2021-03-12 00:00:00-05:00,159.5399932861328,161.69000244140625,159.35000610351562,161.49000549316406,8608500,0.0,0.0,0.0,-0.00018572795011984056,163.979500579834,170.09539978027342,0.010770858692930296
2021-03-15 00:00:00-04:00,162.30999755859375,162.5500030517578,161.42999267578125,162.1999969482422,8104500,0.0,0.0,0.0,0.004396503999798185,163.55500030517578,169.78539978027345,0.01089210790483293
2021-03-16 00:00:00-04:00,162.36000061035156,163.1999969482422,161.80999755859375,162.35000610351562,7547400,0.0,0.0,0.0,0.0009248406787658592,163.26050033569337,169.46519989013672,0.01054665618883801
2021-03-17 00:00:00-04:00,162.27000427246094,164.14999389648438,161.47999572753906,163.50999450683594,12626700,0.0,0.0,0.0,0.00714498527693741,163.11949996948243,169.08879974365234,0.010468914592777824
2021-03-18 00:00:00-04:00,161.14999389648438,162.82000732421875,161.11000061035156,162.55999755859375,8711100,0.0,0.0,0.0,-0.005810023730399405,162.93149948120117,168.68259979248046,0.010526251021558969
2021-03-19 00:00:00-04:00,162.55999755859375,163.42999267578125,162.42999267578125,163.24000549316406,6868900,0.0,0.0,0.0,0.004183119739068708,162.74300003051758,168.34940002441405,0.01052715923835039
2021-03-22 00:00:00-04:00,162.27000427246094,163.1300048828125,162.16000366210938,163.0,5240000,0.0,0.0,0.0,-0.0014702614866924923,162.4175003051758,168.01980010986327,0.009825839402433374
2021-03-23 00:00:00-04:00,162.4499969482422,162.49000549316406,161.58999633789062,161.80999755859375,6048300,0.0,0.0,0.0,-0.007300628474884996,162.0520004272461,167.78920013427734,0.009899627716905782
2021-03-24 00:00:00-04:00,162.2100067138672,162.88999938964844,161.94000244140625,162.3699951171875,6183700,0.0,0.0,0.0,0.0034608341081703298,161.72050018310546,167.5766000366211,0.009975421181231873
2021-03-25 00:00:00-04:00,163.05999755859375,163.5800018310547,161.32000732421875,161.77999877929688,8398600,0.0,0.0,0.0,-0.003633653726877295,161.51849975585938,167.32980010986327,0.00916960140247399
2021-03-26 00:00:00-04:00,161.7100067138672,162.72999572753906,161.64999389648438,162.24000549316406,6153900,0.0,0.0,0.0,0.0028434090575977233,161.54000015258788,167.10720031738282,0.00742952282754598
2021-03-29 00:00:00-04:00,161.4600067138672,161.52000427246094,159.8300018310547,160.30999755859375,8409300,0.0,0.0,0.0,-0.011896005111092234,161.47900009155273,166.84780029296874,0.007898504574555999
2021-03-30 00:00:00-04:00,157.94000244140625,158.1999969482422,157.5500030517578,157.57000732421875,8353200,0.0,0.0,0.0,-0.017091823816998808,161.23700027465821,166.57660034179688,0.008604271575772097
2021-03-31 00:00:00-04:00,158.05999755859375,160.67999267578125,158.0500030517578,159.9600067138672,10623800,0.0,0.0,0.0,0.015167857324082767,161.2040008544922,166.32420043945314,0.009056157724003042
2021-04-01 00:00:00-04:00,161.55999755859375,162.11000061035156,161.27999877929688,161.97999572753906,7105200,0.0,0.0,0.0,0.012628087827510459,161.3510009765625,166.05600036621092,0.009185911049722188
2021-04-05 00:00:00-04:00,161.52000427246094,162.39999389648438,161.36000061035156,161.9199981689453,6163800,0.0,0.0,0.0,-0.0003704010382533651,161.49000091552733,165.7888003540039,0.009190501943279548
2021-04-06 00:00:00-04:00,162.7899932861328,163.52999877929688,162.75,163.22000122070312,6761200,0.0,0.0,0.0,0.00802867506459215,161.7765007019043,165.57520050048828,0.00891932392344472
2021-04-07 00:00:00-04:00,162.82000732421875,163.30999755859375,162.5,162.75999450683594,5436000,0.0,0.0,0.0,-0.002818323186048577,161.87250061035155,165.34940032958986,0.007698193828952316
2021-04-08 00:00:00-04:00,164.1699981689453,164.77000427246094,164.13999938964844,164.50999450683594,6574500,0.0,0.0,0.0,0.01075202788807239,162.0150001525879,165.16720031738282,0.007970231652163217
2021-04-09 00:00:00-04:00,162.75,163.66000366210938,162.47999572753906,163.27000427246094,6657900,0.0,0.0,0.0,-0.00753747660190629,162.10250015258788,164.98220031738282,0.00818494257759918
2021-04-12 00:00:00-04:00,162.72999572753906,162.8000030517578,161.80999755859375,162.27999877929688,4896700,0.0,0.0,0.0,-0.006063609158189043,162.14199981689453,164.77420043945312,0.008317983055907132
2021-04-13 00:00:00-04:00,163.17999267578125,163.85000610351562,163.02999877929688,163.42999267578125,6995900,0.0,0.0,0.0,0.007086479573175097,162.2034996032715,164.59060028076172,0.00840934756356461
2021-04-14 00:00:00-04:00,162.77000427246094,163.0500030517578,162.3000030517578,162.72000122070312,6312300,0.0,0.0,0.0,-0.004344315528953313,162.22199935913085,164.360400390625,0.00847470064376136
2021-04-15 00:00:00-04:00,164.07000732421875,165.7899932861328,164.02999877929688,165.35000610351562,8250600,0.0,0.0,0.0,0.016162763416190717,162.31399993896486,164.22520050048828,0.009084516151611842
2021-04-16 00:00:00-04:00,166.24000549316406,166.80999755859375,165.94000244140625,166.35000610351562,10057600,0.0,0.0,0.0,0.006047777218550321,162.50350036621094,164.11520050048827,0.009031020608138648
2021-04-19 00:00:00-04:00,165.91000366210938,166.44000244140625,165.72000122070312,165.88999938964844,5721700,0.0,0.0,0.0,-0.0027652942409929215,162.63600006103516,164.07000061035157,0.009043528917073405
2021-04-20 00:00:00-04:00,165.64999389648438,166.80999755859375,165.6199951171875,166.47999572753906,6532000,0.0,0.0,0.0,0.0035565515706876827,162.80999984741212,164.00340057373046,0.009045669221303032
2021-04-21 00:00:00-04:00,167.17999267578125,168.38999938964844,167.14999389648438,168.1300048828125,8380200,0.0,0.0,0.0,0.009911155680072392,163.12600021362306,163.9356005859375,0.009023542281452898
2021-04-22 00:00:00-04:00,167.11000061035156,167.52999877929688,166.49000549316406,167.0399932861328,7680100,0.0,0.0,0.0,-0.006483147356353358,163.3595001220703,163.83480041503907,0.009208340683538936
2021-04-23 00:00:00-04:00,167.3699951171875,167.52999877929688,165.77999877929688,166.39999389648438,7106400,0.0,0.0,0.0,-0.003831414124593202,163.5904998779297,163.7086001586914,0.009214201405952947
2021-04-26 00:00:00-04:00,166.6300048828125,166.8699951171875,166.0500030517578,166.83999633789062,4786600,0.0,0.0,0.0,0.002644245538133694,163.82049942016602,163.6211999511719,0.009212722766431326
2021-04-27 00:00:00-04:00,166.9199981689453,167.14999389648438,166.27999877929688,166.4199981689453,5363500,0.0,0.0,0.0,-0.002517371003141977,164.1259994506836,163.53579986572265,0.00872395356966399
2021-04-28 00:00:00-04:00,165.75,166.9600067138672,165.49000549316406,166.91000366210938,6932200,0.0,0.0,0.0,0.002944390689552989,164.59299926757814,163.50919982910156,0.0074904969931320715
2021-04-29 00:00:00-04:00,165.5800018310547,166.25999450683594,164.47000122070312,166.22000122070312,9067600,0.0,0.0,0.0,-0.004133978948338446,164.90599899291993,163.50699981689453,0.007059056522020678
2021-04-30 00:00:00-04:00,165.86000061035156,166.0,165.24000549316406,165.66000366210938,6248700,0.0,0.0,0.0,-0.0033690142851713345,165.08999938964843,163.49379974365235,0.0066810227601109915
2021-05-03 00:00:00-04:00,167.61000061035156,168.42999267578125,167.41000366210938,167.80999755859375,9014700,0.0,0.0,0.0,0.012978352341882271,165.38449935913087,163.5097998046875,0.007170509546632794
2021-05-04 00:00:00-04:00,167.69000244140625,168.5500030517578,165.5,166.5800018310547,10267400,0.0,0.0,0.0,-0.007329692780131181,165.55249938964843,163.45119995117187,0.007291128265931109
2021-05-05 00:00:00-04:00,166.6300048828125,167.30999755859375,166.61000061035156,167.27000427246094,5950000,0.0,0.0,0.0,0.004142168530566259,165.7779998779297,163.41420013427734,0.0072631083937811855
2021-05-06 00:00:00-04:00,167.9499969482422,170.2899932861328,167.9199981689453,170.05999755859375,13574100,0.0,0.0,0.0,0.01667957921247054,166.05550003051758,163.43540008544923,0.007768489007949644
2021-05-07 00:00:00-04:00,171.52999877929688,172.5500030517578,171.0,171.58999633789062,14748600,0.0,0.0,0.0,0.00899681760120985,166.47149963378905,163.55079986572267,0.007613178499714671
2021-05-10 00:00:00-04:00,172.74000549316406,172.83999633789062,171.77999877929688,172.11000061035156,8276600,0.0,0.0,0.0,0.0030305045955998366,166.9629997253418,163.75679992675782,0.007340500479445298
2021-05-11 00:00:00-04:00,170.55999755859375,172.1699981689453,170.27000427246094,172.13999938964844,8348200,0.0,0.0,0.0,0.000174300035968189,167.39850006103515,163.96899993896486,0.007299106485335432
2021-05-12 00:00:00-04:00,171.42999267578125,171.83999633789062,170.35000610351562,170.42999267578125,12666300,0.0,0.0,0.0,-0.009933813872024522,167.78399963378905,164.12939971923828,0.007677202527168182
2021-05-13 00:00:00-04:00,170.35000610351562,171.27000427246094,170.22999572753906,171.1300048828125,8078300,0.0,0.0,0.0,0.004107329913244362,168.0729995727539,164.33959991455077,0.006976516111795907
2021-05-14 00:00:00-04:00,172.0500030517578,172.6999969482422,171.82000732421875,172.69000244140625,9686800,0.0,0.0,0.0,0.009115862292308208,168.38999938964844,164.61260009765624,0.007108646833419731
2021-05-17 00:00:00-04:00,173.3000030517578,175.0,173.27999877929688,174.6999969482422,11956800,0.0,0.0,0.0,0.011639321781340195,168.83049926757812,164.92380004882813,0.007337566997366897
2021-05-18 00:00:00-04:00,175.17999267578125,175.2100067138672,174.4600067138672,175.0399932861328,7294000,0.0,0.0,0.0,0.001946172546249958,169.2584991455078,165.2747998046875,0.0073355393398440594
2021-05-19 00:00:00-04:00,175.13999938964844,177.0,174.35000610351562,175.16000366210938,20741100,0.0,0.0,0.0,0.000685616890880425,169.60999908447266,165.5611999511719,0.007134646690859524
2021-05-20 00:00:00-04:00,175.32000732421875,176.4600067138672,175.11000061035156,175.9600067138672,9802800,0.0,0.0,0.0,0.004567270124640199,170.05599975585938,165.84720001220703,0.0068596441499220555
2021-05-21 00:00:00-04:00,176.5800018310547,176.86000061035156,175.14999389648438,176.0399932861328,7677200,0.0,0.0,0.0,0.0004545724551812125,170.5379997253418,166.13759979248047,0.006712638985521876
2021-05-24 00:00:00-04:00,176.14999389648438,176.58999633789062,175.8699951171875,176.35000610351562,5557300,0.0,0.0,0.0,0.001761036294059215,171.01350021362305,166.4347998046875,0.006716906242012653
2021-05-25 00:00:00-04:00,176.14999389648438,177.9499969482422,176.0399932861328,177.9499969482422,8986900,0.0,0.0,0.0,0.009072814229376336,171.5900001525879,166.7497998046875,0.006734229578583465
2021-05-26 00:00:00-04:00,178.3699951171875,178.61000061035156,177.0399932861328,177.63999938964844,8495400,0.0,0.0,0.0,-0.0017420486873281904,172.12649993896486,167.05559967041015,0.006830895818170643
2021-05-27 00:00:00-04:00,177.38999938964844,177.82000732421875,176.80999755859375,177.7100067138672,7993000,0.0,0.0,0.0,0.00039409662496781017,172.70100021362305,167.33959991455077,0.006649677911686202
2021-05-28 00:00:00-04:00,177.4600067138672,178.42999267578125,177.24000549316406,178.3800048828125,9967000,0.0,0.0,0.0,0.003770176937892389,173.3370002746582,167.65600006103514,0.006457814783879571
2021-06-01 00:00:00-04:00,178.75999450683594,178.85000610351562,177.19000244140625,177.89999389648438,9143300,0.0,0.0,0.0,-0.0026909461441234628,173.84150009155275,167.94919982910156,0.006222387034089129
2021-06-02 00:00:00-04:00,178.33999633789062,178.77999877929688,177.97000122070312,178.77000427246094,6613100,0.0,0.0,0.0,0.004890446350902078,174.45100021362305,168.2645999145508,0.005742109904117832
2021-06-03 00:00:00-04:00,175.8300018310547,175.8300018310547,174.66000366210938,175.27000427246094,10153900,0.0,0.0,0.0,-0.019578228541437537,174.85100021362305,168.5338000488281,0.007722289952405366
2021-06-04 00:00:00-04:00,176.64999389648438,177.57000732421875,176.61000061035156,177.16000366210938,8375300,0.0,0.0,0.0,0.010783359066451448,175.20600051879882,168.82960021972656,0.007244921651309386
2021-06-07 00:00:00-04:00,176.9600067138672,177.89999389648438,176.6300048828125,177.8699951171875,7709100,0.0,0.0,0.0,0.0040076283608136976,175.52000045776367,169.15140014648438,0.007077912969324417
2021-06-08 00:00:00-04:00,177.22999572753906,177.5399932861328,176.3699951171875,177.32000732421875,5905800,0.0,0.0,0.0,-0.0030920774052216604,175.78050079345704,169.45300018310547,0.00715491378188182
2021-06-09 00:00:00-04:00,177.3800048828125,177.8000030517578,176.77999877929688,176.97999572753906,6346100,0.0,0.0,0.0,-0.0019175027218333307,176.02250061035156,169.78640014648437,0.007190767946995787
2021-06-10 00:00:00-04:00,176.6999969482422,177.85000610351562,176.47999572753906,177.74000549316406,9896600,0.0,0.0,0.0,0.004294325821970535,176.38800125122071,170.18980010986328,0.00669600232491043
2021-06-11 00:00:00-04:00,176.3300018310547,176.57000732421875,175.47999572753906,175.74000549316406,7836900,0.0,0.0,0.0,-0.011252390785353672,176.61850128173828,170.50540008544922,0.007309237591456863
2021-06-14 00:00:00-04:00,173.16000366210938,175.05999755859375,172.9499969482422,174.7100067138672,7733600,0.0,0.0,0.0,-0.005860923791407013,176.71950149536133,170.7600003051758,0.00723919060590538
2021-06-15 00:00:00-04:00,174.77999877929688,174.9199981689453,173.33999633789062,174.0500030517578,7550200,0.0,0.0,0.0,-0.0037777095572453234,176.6870018005371,171.00260040283203,0.006810710677354933
2021-06-16 00:00:00-04:00,173.91000366210938,174.47000122070312,171.02999877929688,171.11000061035156,16919700,0.0,0.0,0.0,-0.016891711518855712,176.49050216674806,171.160400390625,0.0077423711402626865
2021-06-17 00:00:00-04:00,167.02000427246094,167.6199951171875,165.44000244140625,165.85000610351562,27232200,0.0,0.0,0.0,-0.030740427140865334,176.02500228881837,171.2222006225586,0.010168435614715098
2021-06-18 00:00:00-04:00,166.13999938964844,166.72000122070312,164.8699951171875,164.92999267578125,15744300,0.0,0.0,0.0,-0.005547261946798776,175.47350158691407,171.2306005859375,0.010039867911200307
2021-06-21 00:00:00-04:00,166.52000427246094,167.22000122070312,166.0,166.9499969482422,8371000,0.0,0.0,0.0,0.012247646651096789,175.01900177001954,171.30420043945313,0.010595685238326677
2021-06-22 00:00:00-04:00,166.35000610351562,166.9199981689453,166.00999450683594,166.25,7223900,0.0,0.0,0.0,-0.0041928539145718036,174.51400146484374,171.3836004638672,0.010550445372905035
2021-06-23 00:00:00-04:00,166.97000122070312,168.02999877929688,165.97000122070312,166.13999938964844,8474300,0.0,0.0,0.0,-0.0006616578066259704,173.92350158691406,171.43780059814452,0.010187767895963281
2021-06-24 00:00:00-04:00,167.0,167.22999572753906,166.00999450683594,166.0399932861328,6903400,0.0,0.0,0.0,-0.0006019387497473438,173.34350128173827,171.50420043945311,0.010200584722683178
2021-06-25 00:00:00-04:00,167.4499969482422,167.52999877929688,166.2899932861328,166.58999633789062,7473700,0.0,0.0,0.0,0.0033124733437563947,172.78750076293946,171.52900024414063,0.01027711106841445
2021-06-28 00:00:00-04:00,166.67999267578125,166.91000366210938,166.36000061035156,166.5800018310547,6508900,0.0,0.0,0.0,-5.999463986816611e-05,172.19750061035157,171.5336001586914,0.010176070109711362
2021-06-29 00:00:00-04:00,164.33999633789062,165.27999877929688,164.00999450683594,164.8300018310547,7451400,0.0,0.0,0.0,-0.010505462725200698,171.54400100708008,171.51240020751953,0.010298060461750625
2021-06-30 00:00:00-04:00,164.57000732421875,166.10000610351562,164.2899932861328,165.6300048828125,7955800,0.0,0.0,0.0,0.004853503869870712,170.88700103759766,171.495400390625,0.010296430911329753
2021-07-01 00:00:00-04:00,166.64999389648438,166.8800048828125,165.5,166.1999969482422,7430500,0.0,0.0,0.0,0.0034413575356286863,170.43350067138672,171.45680023193358,0.009704633083496273
2021-07-02 00:00:00-04:00,167.35000610351562,167.72000122070312,166.39999389648438,167.2899932861328,7873600,0.0,0.0,0.0,0.006558341503640763,169.94000015258788,171.46180023193358,0.009440166866930319
2021-07-06 00:00:00-04:00,169.27000427246094,169.64999389648438,167.5399932861328,168.1199951171875,7932100,0.0,0.0,0.0,0.004961455343207799,169.4525001525879,171.49620025634766,0.00947880192638371
2021-07-07 00:00:00-04:00,168.72000122070312,169.22999572753906,168.19000244140625,168.75999450683594,7108900,0.0,0.0,0.0,0.003806801143447114,169.02449951171874,171.53460021972657,0.009591387366511762
2021-07-08 00:00:00-04:00,169.82000732421875,169.86000061035156,167.91000366210938,168.64999389648438,7244300,0.0,0.0,0.0,-0.0006518168637834609,168.607999420166,171.57920013427736,0.009599096289894799
2021-07-09 00:00:00-04:00,168.83999633789062,169.6199951171875,168.66000366210938,169.2100067138672,4997400,0.0,0.0,0.0,0.003320562334123478,168.18149948120117,171.6252001953125,0.00956596219667876
2021-07-12 00:00:00-04:00,168.6999969482422,169.16000366210938,167.63999938964844,169.0,7315400,0.0,0.0,0.0,-0.001241101031467462,167.84449920654296,171.68080017089844,0.009338246852340222
2021-07-13 00:00:00-04:00,169.50999450683594,169.89999389648438,168.92999267578125,169.22000122070312,7040300,0.0,0.0,0.0,0.001301782371024407,167.56999893188475,171.7520001220703,0.009316134173452955
2021-07-14 00:00:00-04:00,170.91000366210938,171.0399932861328,170.27999877929688,171.0399932861328,8830300,0.0,0.0,0.0,0.010755182911599048,167.41949844360352,171.81660003662108,0.009692672740068266
2021-07-15 00:00:00-04:00,170.88999938964844,171.3000030517578,170.33999633789062,171.07000732421875,6520100,0.0,0.0,0.0,0.00017547964957964624,167.41749877929686,171.90640014648437,0.008924736235783487
2021-07-16 00:00:00-04:00,170.64999389648438,170.9499969482422,169.27999877929688,169.41000366210938,9460300,0.0,0.0,0.0,-0.00970365108457183,167.59549865722656,171.94920013427733,0.0058006705569890625
2021-07-19 00:00:00-04:00,169.50999450683594,169.91000366210938,168.88999938964844,169.61000061035156,6707400,0.0,0.0,0.0,0.0011805498135817327,167.8294990539551,171.9402001953125,0.005587368718124873
2021-07-20 00:00:00-04:00,170.50999450683594,170.8000030517578,168.9199981689453,169.38999938964844,6540100,0.0,0.0,0.0,-0.001297100524211059,167.95149917602538,171.89620025634767,0.004994664612436873
2021-07-21 00:00:00-04:00,168.3300018310547,169.0,168.13999938964844,168.75999450683594,4622600,0.0,0.0,0.0,-0.0037192566567244567,168.07699890136718,171.82920013427736,0.004971126114640456
2021-07-22 00:00:00-04:00,168.49000549316406,169.19000244140625,168.05999755859375,169.08999633789062,4793600,0.0,0.0,0.0,0.001955450591350383,168.2244987487793,171.76820007324218,0.004966141435072137
2021-07-23 00:00:00-04:00,168.5,168.8800048828125,167.9499969482422,168.55999755859375,5831500,0.0,0.0,0.0,-0.0031344183025339145,168.35049896240236,171.73080017089845,0.0050380073132130785
2021-07-26 00:00:00-04:00,168.5800018310547,168.86000061035156,168.0800018310547,168.16000366210938,5229800,0.0,0.0,0.0,-0.0023730060647713103,168.4289993286133,171.6714001464844,0.00504712439316795
2021-07-27 00:00:00-04:00,168.72999572753906,168.91000366210938,167.92999267578125,168.44000244140625,6300200,0.0,0.0,0.0,0.0016650735799190741,168.52199935913086,171.58640014648438,0.005052126110267949
2021-07-28 00:00:00-04:00,168.25999450683594,169.3800048828125,167.72000122070312,169.2899932861328,7905800,0.0,0.0,0.0,0.005046252863966982,168.74499893188477,171.4782000732422,0.004414759582242357
2021-07-29 00:00:00-04:00,170.6999969482422,171.52000427246094,170.6699981689453,171.1699981689453,8119600,0.0,0.0,0.0,0.011105233370970247,169.0219985961914,171.40080017089844,0.004873717856012622
2021-07-30 00:00:00-04:00,170.72000122070312,170.99000549316406,169.3800048828125,169.82000732421875,7391700,0.0,0.0,0.0,-0.007886842666167015,169.20299911499023,171.29400024414062,0.005295523959687531
2021-08-02 00:00:00-04:00,169.3000030517578,170.25,169.10000610351562,169.61000061035156,10783200,0.0,0.0,0.0,-0.0012366429443513294,169.31899948120116,171.1670001220703,0.005157012555544505
2021-08-03 00:00:00-04:00,169.4199981689453,169.8300018310547,169.2100067138672,169.49000549316406,5402300,0.0,0.0,0.0,-0.0007074766626713469,169.3875,171.03600036621094,0.00506552818865743
2021-08-04 00:00:00-04:00,171.27999877929688,171.39999389648438,168.99000549316406,169.52999877929688,9796300,0.0,0.0,0.0,0.0002359625041987723,169.42600021362304,170.89960021972655,0.005002335969174808
2021-08-05 00:00:00-04:00,169.3699951171875,169.44000244140625,168.1999969482422,168.86000061035156,8015000,0.0,0.0,0.0,-0.0039520921003340925,169.4365005493164,170.71780029296875,0.005087003136228318
2021-08-06 00:00:00-04:00,165.83999633789062,165.92999267578125,164.5500030517578,164.63999938964844,13547600,0.0,0.0,0.0,-0.024991124040327772,169.20800018310547,170.45780029296876,0.007502088346080299
2021-08-09 00:00:00-04:00,163.00999450683594,163.2899932861328,161.25999450683594,161.72000122070312,11547000,0.0,0.0,0.0,-0.017735654639032372,168.84400024414063,170.13800018310548,0.008349325816284274
2021-08-10 00:00:00-04:00,161.38999938964844,162.11000061035156,160.67999267578125,161.77000427246094,6870800,0.0,0.0,0.0,0.00030919522248562537,168.47150039672852,169.80580017089844,0.008330558119136909
2021-08-11 00:00:00-04:00,163.14999389648438,164.1699981689453,162.67999267578125,164.0,7382400,0.0,0.0,0.0,0.01378497662510525,168.11950073242187,169.52780029296875,0.00860196761371905
2021-08-12 00:00:00-04:00,163.64999389648438,164.10000610351562,162.92999267578125,164.0399932861328,5211700,0.0,0.0,0.0,0.0002438615008097944,167.76800003051758,169.2332000732422,0.00860291812581908
2021-08-13 00:00:00-04:00,165.02000427246094,166.4600067138672,164.88999938964844,166.38999938964844,7466900,0.0,0.0,0.0,0.014325811995228088,167.61699981689452,169.05559997558595,0.00914047740887881
2021-08-16 00:00:00-04:00,166.72999572753906,167.38999938964844,166.58999633789062,167.22000122070312,7776500,0.0,0.0,0.0,0.004988291568599701,167.49749984741212,168.85679992675782,0.00922446633176802
2021-08-17 00:00:00-04:00,167.2899932861328,167.72999572753906,166.55999755859375,166.97000122070312,7107000,0.0,0.0,0.0,-0.0014950364679763295,167.37649993896486,168.63880004882813,0.009225282191154783
2021-08-18 00:00:00-04:00,167.24000549316406,167.50999450683594,166.25999450683594,167.10000610351562,7697900,0.0,0.0,0.0,0.0007786122169375354,167.29350051879882,168.43440002441406,0.009202050344716932
2021-08-19 00:00:00-04:00,167.24000549316406,167.2899932861328,166.16000366210938,166.61000061035156,6934300,0.0,0.0,0.0,-0.002932408589264246,167.16950073242188,168.2270001220703,0.009199606745004708
2021-08-20 00:00:00-04:00,166.8000030517578,167.13999938964844,166.36000061035156,166.6999969482422,7154000,0.0,0.0,0.0,0.0005401616803368814,167.0765007019043,168.00619995117188,0.00918507035223414
2021-08-23 00:00:00-04:00,168.82000732421875,168.91000366210938,167.9600067138672,168.72999572753906,8190500,0.0,0.0,0.0,0.012177557387281546,167.1050003051758,167.86599975585938,0.009597117383332953
2021-08-24 00:00:00-04:00,169.0399932861328,169.27000427246094,168.52000427246094,168.64999389648438,4519200,0.0,0.0,0.0,-0.00047414113127741686,167.1154998779297,167.7447994995117,0.009592003815561046
2021-08-25 00:00:00-04:00,167.8800048828125,167.9199981689453,166.74000549316406,167.47999572753906,5588800,0.0,0.0,0.0,-0.006937433805443538,167.025,167.61339935302735,0.009641339229848781
2021-08-26 00:00:00-04:00,167.2100067138672,168.2100067138672,166.8300018310547,167.6699981689453,4371900,0.0,0.0,0.0,0.0011344784228162208,166.85,167.5445993041992,0.009260307771360573
2021-08-27 00:00:00-04:00,167.5800018310547,170.19000244140625,166.8699951171875,170.19000244140625,10036400,0.0,0.0,0.0,0.015029547921398434,166.86849975585938,167.63139923095704,0.009766168105992911
2021-08-30 00:00:00-04:00,169.66000366210938,169.83999633789062,169.08999633789062,169.35000610351562,3768600,0.0,0.0,0.0,-0.0049356385559711224,166.8555000305176,167.7197994995117,0.009828721443432326
2021-08-31 00:00:00-04:00,169.22999572753906,169.9199981689453,168.75,169.69000244140625,6336000,0.0,0.0,0.0,0.0020076547129428413,166.8654998779297,167.774599609375,0.009837627579389448
2021-09-01 00:00:00-04:00,169.94000244140625,170.0,169.16000366210938,169.6999969482422,4764900,0.0,0.0,0.0,5.8898619200498104e-05,166.87399978637694,167.84359954833985,0.009837583313975657
2021-09-02 00:00:00-04:00,169.5,169.6300048828125,168.82000732421875,169.25,4599800,0.0,0.0,0.0,-0.0026517204262498373,166.89349975585938,167.90579956054688,0.009813686778856546
2021-09-03 00:00:00-04:00,170.58999633789062,171.5500030517578,170.14999389648438,171.05999755859375,8353300,0.0,0.0,0.0,0.01069422486613747,167.21449966430663,168.0061996459961,0.008093164016759769
2021-09-07 00:00:00-04:00,169.55999755859375,169.77999877929688,167.6300048828125,167.7100067138672,10004600,0.0,0.0,0.0,-0.01958371853465668,167.51399993896484,168.02859985351563,0.008336589094937405
2021-09-08 00:00:00-04:00,168.02000427246094,168.0800018310547,166.6999969482422,167.2899932861328,6576000,0.0,0.0,0.0,-0.0025044029033459703,167.78999938964844,168.0427996826172,0.008387598428478115
2021-09-09 00:00:00-04:00,168.1699981689453,168.27999877929688,166.8300018310547,168.02999877929688,6641400,0.0,0.0,0.0,0.004423489287242344,167.9914993286133,168.10679962158204,0.00792699200748831
2021-09-10 00:00:00-04:00,167.80999755859375,168.0800018310547,167.14999389648438,167.17999267578125,7426300,0.0,0.0,0.0,-0.005058656845151166,168.14849929809571,168.1377993774414,0.00804993790205271
2021-09-13 00:00:00-04:00,167.4499969482422,168.22000122070312,167.39999389648438,167.74000549316406,5474300,0.0,0.0,0.0,0.0033497597913456634,168.21599960327148,168.16859954833984,0.007443450123157427
2021-09-14 00:00:00-04:00,168.22000122070312,169.16000366210938,167.47999572753906,168.82000732421875,7922900,0.0,0.0,0.0,0.006438546534438316,168.29599990844727,168.19919982910156,0.0074970594653493185
2021-09-15 00:00:00-04:00,168.1300048828125,168.36000061035156,167.4499969482422,167.8300018310547,5624900,0.0,0.0,0.0,-0.005864266379652205,168.33899993896483,168.1933999633789,0.0076209801696165945
2021-09-16 00:00:00-04:00,164.3800048828125,164.44000244140625,163.22999572753906,164.02999877929688,11780400,0.0,0.0,0.0,-0.02264197706190263,168.1854995727539,168.09880004882814,0.009180820151291772
